id,number,title,source,year,difficulty,pdfUrl,new_difficulty,primary_category,secondary_tags,notes
cmhhym24c00u9l404f81oj73j,LH-NACLO-2016-A,NACLO 2016 Problem A,NACLO,2016,2,/olympiad-problems/NACLO/by-year/2016/naclo-2016-A-problem.pdf,2,syntax,"pattern-recognition,austronesian,asia,translation","Malay negation patterns; distinguishing tidak (verbal negation) vs bukan (nominal negation)"
cmhhym7ek00udl404b2nn0iqp,LH-NACLO-2016-B,NACLO 2016 Problem B,NACLO,2016,2,/olympiad-problems/NACLO/by-year/2016/naclo-2016-B-problem.pdf,3,other,"logical-reasoning,pattern-recognition,multi-step","DAWG (directed acyclic word graph) structures; computational linguistics; deduce intended words from graph topology"
cmhhymcup00uhl404j84hvxkr,LH-NACLO-2016-C,NACLO 2016 Problem C,NACLO,2016,2,/olympiad-problems/NACLO/by-year/2016/naclo-2016-C-problem.pdf,2,morphology-noun,"pattern-recognition,uralic,europe,rule-discovery","Estonian noun cases; identify 4 errors in declension table; morphophonological patterns"
cmhhymi5f00ull4043ctc843q,LH-NACLO-2016-D,NACLO 2016 Problem D,NACLO,2016,2,/olympiad-problems/NACLO/by-year/2016/naclo-2016-D-problem.pdf,2,semantics,"logical-reasoning,austronesian,asia","Cebuano logic puzzle; determine who ordered which food items using linguistic clues"
cmhhympps00upl4041q29bm55,LH-NACLO-2016-E,NACLO 2016 Problem E,NACLO,2016,3,/olympiad-problems/NACLO/by-year/2016/naclo-2016-E-problem.pdf,3,number-systems,"pattern-recognition,papuan,oceania,rare-language","Huli number system; complex body-part counting with unique morphological structure"
cmhhymvab00utl404w1kus3fg,LH-NACLO-2016-F,NACLO 2016 Problem F,NACLO,2016,3,/olympiad-problems/NACLO/by-year/2016/naclo-2016-F-problem.pdf,3,morphology-verb,"indo-european,asia,ancient,extinct,segmentation","Hittite morphology; match words to translations and identify grammatical suffixes"
cmhhyn0v100uxl404252wp0sx,LH-NACLO-2016-G,NACLO 2016 Problem G,NACLO,2016,3,/olympiad-problems/NACLO/by-year/2016/naclo-2016-G-problem.pdf,4,other,"sign-language,pattern-recognition,multi-step","Cistercian Sign Language; complex semantic composition with visual signs"
cmhhyn69h00v1l404kl9s87xx,LH-NACLO-2016-H,NACLO 2016 Problem H,NACLO,2016,3,/olympiad-problems/NACLO/by-year/2016/naclo-2016-H-problem.pdf,3,other,"logical-reasoning,pattern-recognition","N-gram text generation methods (unigram, bigram, trigram, context-free); computational linguistics"
cmhhyndqm00v5l404s48c7aov,LH-NACLO-2016-I,NACLO 2016 Problem I,NACLO,2016,3,/olympiad-problems/NACLO/by-year/2016/naclo-2016-I-problem.pdf,3,morphology-noun,"pattern-recognition,indo-european,europe,rule-discovery","Slovenian derivational morphology; diminutives and gender marking with phonological alternations"
cmhhynj5400v9l404s72cah2h,LH-NACLO-2016-J,NACLO 2016 Problem J,NACLO,2016,3,/olympiad-problems/NACLO/by-year/2016/naclo-2016-J-problem.pdf,3,phonology,"pattern-recognition,rule-discovery","Homeric infixation in English (edumacation); morphological insertion based on stress patterns"
cmhhynopm00vdl404daeokdmo,LH-NACLO-2016-K,NACLO 2016 Problem K,NACLO,2016,3,/olympiad-problems/NACLO/by-year/2016/naclo-2016-K-problem.pdf,4,semantics,"logical-reasoning,complex-data,multi-step","Distributional semantics; word co-occurrence counts; computational analysis of word meanings"
cmhhynu4800vhl404eklqjmmj,LH-NACLO-2016-L,NACLO 2016 Problem L,NACLO,2016,3,/olympiad-problems/NACLO/by-year/2016/naclo-2016-L-problem.pdf,3,writing-systems,"pattern-recognition,cipher,correspondence","Stenotype court reporting notation; decode chorded keyboard output"
cmhhynzot00vll404ntmehonk,LH-NACLO-2016-M,NACLO 2016 Problem M,NACLO,2016,4,/olympiad-problems/NACLO/by-year/2016/naclo-2016-M-problem.pdf,4,phonology,"reconstruction,rule-discovery,multi-step,indo-european,extinct,ancient","Tocharian historical sound changes; order phonological rules chronologically"
cmhhyo53b00vpl404zigkqzrw,LH-NACLO-2016-N,NACLO 2016 Problem N,NACLO,2016,4,/olympiad-problems/NACLO/by-year/2016/naclo-2016-N-problem.pdf,4,semantics,"logical-reasoning,uralic,europe,multi-step","Hungarian quantifier scope and word order; match sentences with complex negation and quantification"
cmhhyoanw00vtl404k6yypn7t,LH-NACLO-2016-O,NACLO 2016 Problem O,NACLO,2016,4,/olympiad-problems/NACLO/by-year/2016/naclo-2016-O-problem.pdf,4,syntax,"pattern-recognition,tai-kadai,asia,rare-language,rule-discovery","Nung fixed word order; complex auxiliary verb ordering patterns"
cmhhyog2j00vxl404ulafb9bf,LH-NACLO-2016-P,NACLO 2016 Problem P,NACLO,2016,4,/olympiad-problems/NACLO/by-year/2016/naclo-2016-P-problem.pdf,4,syntax,"logical-reasoning,multi-step,indo-european","Horn clause notation for grammar; formal logic approach to English and Swiss German syntax"
cmhhyoln200w1l4046h41p6o1,LH-NACLO-2016-Q,NACLO 2016 Problem Q,NACLO,2016,4,/olympiad-problems/NACLO/by-year/2016/naclo-2016-Q-problem.pdf,3,writing-systems,"pattern-recognition,austronesian,asia,correspondence","Javanese script (abugida); decode and write words with diacritics and ligatures"
cmhhyor1j00w5l404i6tyrdi3,LH-NACLO-2016-R,NACLO 2016 Problem R,NACLO,2016,4,/olympiad-problems/NACLO/by-year/2016/naclo-2016-R-problem.pdf,3,morphology-verb,"pattern-recognition,afro-asiatic,africa,rule-discovery","Somali verb conjugation; 1st vs 3rd person patterns with multiple phonological processes"
